step,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud,isMerchant_Dest,exact_drain_suspicious,money_vanished,transfer_and_vanished,discrepancy_orig_reliable,discrepancy_dest_reliable,amount_risk_tier,iso_risk_score,iso_prediction,risk_tier
280,0,158485.56,937167.0,778681.44,571002.84,729488.4,0,0,0,0,0,0.0,0.0,0,64.72559310423463,1,Approve
280,0,89737.12,201596.0,111858.88,29171042.65,29260779.77,0,0,0,0,0,0.0,0.0,0,70.98951887354849,1,Flag
280,0,101748.01,496812.0,395063.99,4566867.11,4668615.11,0,0,0,0,0,0.0,0.0,0,58.82806289035501,1,Approve
280,1,168275.12,510816.94,342541.82,387364.07,555639.19,0,0,0,0,0,0.0,0.0,0,58.190687211073964,1,Approve
280,1,22607.8,342541.82,319934.01,3112173.9,3134781.7,0,0,0,0,0,0.0,0.0,0,60.637157975268295,1,Approve
280,1,146611.47,805217.47,658606.0,4803569.15,4950180.62,0,0,0,0,0,0.0,0.0,0,74.23777729742854,1,Flag
280,0,21108.6,795020.0,773911.4,0.0,21108.6,0,0,0,0,0,0.0,0.0,0,59.815172739576056,1,Approve
280,0,207487.69,828120.0,620632.31,0.0,207487.69,0,0,0,0,0,0.0,0.0,0,58.422567974425874,1,Approve
280,0,223305.79,583523.73,360217.94,2354135.31,2612295.45,0,0,0,0,0,0.0,0.0,0,57.46079092823002,1,Approve
280,1,28685824.81,0.0,0.0,42135346.2,70821171.01,0,0,0,0,0,0.0,0.0,3,82.49108353346959,1,Flag
280,1,37503549.74,0.0,0.0,52326605.21,89830154.95,0,0,0,0,0,0.0,0.0,3,83.07386898273411,1,Flag
280,0,158765.88,889829.0,731063.12,2042459.2,2201225.09,0,0,0,0,0,0.0,0.0,0,68.1735970159609,1,Approve
280,0,106396.42,809258.0,702861.58,0.0,106396.42,0,0,0,0,0,0.0,0.0,0,58.97936910419951,1,Approve
280,1,28389755.25,0.0,0.0,30388318.09,58778073.34,0,0,0,0,0,0.0,0.0,3,80.45233359186457,1,Flag
280,1,29248713.79,0.0,0.0,32764478.59,62013192.37,0,0,0,0,0,0.0,0.0,3,80.67317500538665,1,Flag
280,0,385635.14,933902.0,548266.86,130601.4,516236.54,0,0,0,0,0,0.0,0.0,0,61.694615434046966,1,Approve
280,1,16757491.18,0.0,0.0,28624999.85,45382491.03,0,0,0,0,0,0.0,0.0,3,77.77580465666327,1,Flag
280,1,17906931.76,0.0,0.0,19142449.73,37049381.49,0,0,0,0,0,0.0,0.0,3,72.00617552391917,1,Flag
280,0,149937.96,537932.0,387994.04,3866481.24,4016419.2,0,0,0,0,0,0.0,0.0,0,59.32304368288536,1,Approve
280,0,325408.72,836862.0,511453.28,606384.6,931793.32,0,0,0,0,0,0.0,0.0,0,59.555509955062355,1,Approve
280,1,406708.59,1004005.0,597296.41,19508.91,426217.5,0,0,0,0,0,0.0,0.0,0,71.25817573234491,1,Flag
280,0,64983.81,467523.97,402540.16,4198410.64,4263394.45,0,0,0,0,0,0.0,0.0,0,57.64152280768135,1,Approve
280,0,3361.18,402540.16,399178.98,8344255.52,8347616.71,0,0,0,0,0,0.0,0.0,0,63.33172228237049,1,Approve
280,1,1226501.31,0.0,0.0,31945807.47,33172308.78,0,0,0,0,0,0.0,0.0,3,57.90354801324813,1,Approve
280,1,17390223.52,0.0,0.0,23651000.28,41041223.8,0,0,0,0,0,0.0,0.0,3,75.50707526864326,1,Flag
280,1,7048553.28,0.0,0.0,13852517.99,20901071.26,0,0,0,0,0,0.0,0.0,3,58.296105501830894,1,Approve
280,1,23568486.71,0.0,0.0,28568073.49,52136560.2,0,0,0,0,0,0.0,0.0,3,78.72964955111259,1,Flag
280,1,7445062.63,0.0,0.0,13427516.61,20872579.23,0,0,0,0,0,0.0,0.0,3,58.618681702512134,1,Approve
280,0,159363.78,678723.0,519359.22,1441497.01,1600860.79,0,0,0,0,0,0.0,0.0,0,57.61219214469248,1,Approve
280,1,72686.7,519359.22,446672.52,199129.19,271815.89,0,0,0,0,0,0.0,0.0,0,59.479163157413154,1,Approve
280,0,272808.72,500581.0,227772.28,58363434.79,95787349.75,0,0,0,0,0,0.0,0.0,1,82.73798659032704,1,Flag
280,1,16679640.5,0.0,0.0,16782385.68,33462026.17,0,0,0,0,0,0.0,0.0,3,70.14690786816018,1,Flag
280,1,475854.04,475854.04,0.0,0.0,0.0,1,0,1,1,1,0.0,475854.04,2,72.9356707559874,1,Flag
280,0,327605.51,848264.0,520658.49,442447.72,770053.23,0,0,0,0,0,0.0,0.0,0,58.964070011936016,1,Approve
280,1,37151106.23,0.0,0.0,58636243.51,95787349.75,0,0,0,0,0,0.0,0.0,3,83.3886128459236,1,Flag
280,0,329681.77,965741.0,636059.23,5702.63,335384.4,0,0,0,0,0,0.0,0.0,0,63.85382556195809,1,Approve
280,0,93185.14,636059.23,542874.09,2221899.38,2315084.52,0,0,0,0,0,0.0,0.0,0,59.86608381655728,1,Approve
280,1,23142856.42,0.0,0.0,26073432.62,49216289.04,0,0,0,0,0,0.0,0.0,3,77.61118982059723,1,Flag
280,1,22956000.63,0.0,0.0,29809793.04,52765793.67,0,0,0,0,0,0.0,0.0,3,78.99161611874706,1,Flag
280,0,8583.91,451123.0,442539.09,5883566.97,5892150.88,0,0,0,0,0,0.0,0.0,0,61.52912937846627,1,Approve
280,0,207200.09,704307.18,497107.09,4198695.17,4405895.26,0,0,0,0,0,0.0,0.0,0,64.05058851102623,1,Approve
280,0,133072.45,567951.94,434879.49,8260422.29,8393494.74,0,0,0,0,0,0.0,0.0,0,66.70355861007855,1,Approve
280,0,441401.09,0.0,0.0,42791258.72,43232659.81,0,0,0,0,0,0.0,0.0,3,58.21576304970246,1,Approve
280,1,9704890.15,0.0,0.0,11377332.91,21082223.05,0,0,0,0,0,0.0,0.0,3,60.556499586760694,1,Approve
280,1,10326120.94,0.0,0.0,13002705.53,23462963.91,0,0,0,0,0,0.0,0.0,3,61.9430944157922,1,Approve
280,1,143181.48,995134.0,851952.52,2188275.7,2331457.18,0,0,0,0,0,0.0,0.0,0,76.28481047959404,1,Flag
280,0,249988.25,894464.0,644475.75,3125678.05,3375666.3,0,0,0,0,0,0.0,0.0,0,69.16730444726463,1,Approve
280,0,10022.01,697561.0,687538.99,1068476.06,1078498.07,0,0,0,0,0,0.0,0.0,0,62.00073924959467,1,Approve
280,0,54488.26,802861.0,748372.74,177412.49,231900.76,0,0,0,0,0,0.0,0.0,0,60.139049730423,1,Approve
280,1,268762.37,268762.37,0.0,0.0,0.0,1,0,1,1,1,0.0,268762.37,2,67.70993580954755,1,Approve
280,0,41609.07,61613.0,20003.93,27191999.36,27233608.43,0,0,0,0,0,0.0,0.0,1,60.07414026125343,1,Approve
280,1,14073010.12,0.0,0.0,16005111.81,30078121.93,0,0,0,0,0,0.0,0.0,3,66.9542351251526,1,Approve
280,0,289067.81,540132.0,251064.19,4982465.14,5271532.95,0,0,0,0,0,0.0,0.0,1,57.56822015210261,1,Approve
280,1,9398260.94,0.0,0.0,11662109.16,21060370.1,0,0,0,0,0,0.0,0.0,3,60.594712265577364,1,Approve
280,1,40675.64,431567.19,390891.55,1248498.53,1289174.17,0,0,0,0,0,0.0,0.0,0,58.48587206206714,1,Approve
280,1,255702.43,390891.55,135189.12,4575958.17,4831660.6,0,0,0,0,0,0.0,0.0,1,57.09712790102896,1,Approve
280,1,16870826.67,0.0,0.0,16891722.56,33762549.23,0,0,0,0,0,0.0,0.0,3,70.48901781066064,1,Flag
280,1,14689586.32,0.0,0.0,15702898.54,30392484.86,0,0,0,0,0,0.0,0.0,3,67.37315480752923,1,Approve
280,1,338253.21,515293.11,177039.9,3351180.95,3689434.16,0,0,0,0,0,0.0,0.0,1,60.01836082239843,1,Approve
280,1,91428.96,796978.0,705549.04,0.0,91428.96,0,0,0,0,0,0.0,0.0,0,65.83259100441757,1,Approve
280,1,22641968.26,0.0,0.0,25582072.03,48029498.74,0,0,0,0,0,0.0,0.0,3,77.61118982059723,1,Flag
280,1,25762819.08,0.0,0.0,72275118.87,98037937.95,0,0,0,0,0,0.0,0.0,3,83.25364222781965,1,Flag
280,0,82338.91,213992.26,131653.35,11589633.26,11671972.17,0,0,0,0,0,0.0,0.0,0,58.4913747197973,1,Approve
280,0,121358.48,555465.0,434106.52,2784991.43,2906349.91,0,0,0,0,0,0.0,0.0,0,59.83604799216933,1,Approve
280,1,197403.29,912862.0,715458.71,1644653.87,1842057.15,0,0,0,0,0,0.0,0.0,0,72.09728541224342,1,Flag
280,1,5281936.87,0.0,0.0,21454201.97,26736138.84,0,0,0,0,0,0.0,0.0,3,63.81601456748909,1,Approve
280,1,9322420.67,0.0,0.0,15497954.2,24634268.59,0,0,0,0,0,0.0,0.0,3,62.931797438039325,1,Approve
280,1,14329378.43,0.0,0.0,15221450.55,29550828.98,0,0,0,0,0,0.0,0.0,3,66.79387737886393,1,Approve
280,1,11106913.59,0.0,0.0,11498972.47,22605886.06,0,0,0,0,0,0.0,0.0,3,61.630770399219,1,Approve
280,1,314292.63,584611.93,270319.3,2264175.13,2578467.77,0,0,0,0,0,0.0,0.0,1,62.105906133356534,1,Approve
280,1,17213729.4,0.0,0.0,34360050.71,59907462.4,0,0,0,0,0,0.0,0.0,3,80.70441264666128,1,Flag
280,1,8333682.29,0.0,0.0,51573780.11,59907462.4,0,0,0,0,0,0.0,0.0,3,79.41149942554371,1,Flag
280,0,173151.46,811148.0,637996.54,1416684.54,1589836.0,0,0,0,0,0,0.0,0.0,0,62.61961396545951,1,Approve
280,0,15218.74,171466.49,156247.75,11233487.52,11248706.26,0,0,0,0,0,0.0,0.0,0,58.1421568259351,1,Approve
280,1,74540.26,485259.0,410718.74,8021856.39,8096396.65,0,0,0,0,0,0.0,0.0,0,71.53171057455954,1,Flag
280,1,20009723.99,0.0,0.0,26192811.19,46202535.19,0,0,0,0,0,0.0,0.0,3,77.21281492763046,1,Flag
280,1,5949771.23,0.0,0.0,13979004.89,19928776.13,0,0,0,0,0,0.0,0.0,3,57.16328950225846,1,Approve
280,1,122583.02,702861.0,580277.98,790729.13,913312.16,0,0,0,0,0,0.0,0.0,0,64.48852108937307,1,Approve
280,1,31515.52,143679.35,112163.83,7728730.67,7760246.19,0,0,0,0,0,0.0,0.0,0,60.08577024311437,1,Approve
280,0,84136.22,664551.0,580414.78,1341298.39,1425434.62,0,0,0,0,0,0.0,0.0,0,57.084248005671746,1,Approve
280,1,69905.73,238618.32,168712.59,16780290.38,16850196.11,0,0,0,0,0,0.0,0.0,0,72.03498261874657,1,Flag
280,1,9476869.3,0.0,0.0,15213811.52,24690680.82,0,0,0,0,0,0.0,0.0,3,63.28333306166682,1,Approve
280,1,182520.33,807992.38,625472.05,477847.65,660367.98,0,0,0,0,0,0.0,0.0,0,65.07560435758468,1,Approve
280,1,361131.51,625472.05,264340.54,1991424.87,2352556.38,0,0,0,0,0,0.0,0.0,1,62.22452554616957,1,Approve
280,1,17781800.03,0.0,0.0,25851901.14,43633701.16,0,0,0,0,0,0.0,0.0,3,76.70764540480658,1,Flag
280,1,9405071.72,0.0,0.0,13447694.91,22852766.63,0,0,0,0,0,0.0,0.0,3,61.25403963971225,1,Approve
280,1,8302441.35,0.0,0.0,9767848.55,18070289.9,0,0,0,0,0,0.0,0.0,3,56.94991853388646,1,Approve
280,1,431712.48,845997.84,414285.36,2149607.15,2581319.63,0,0,0,0,0,0.0,0.0,1,68.68110547702875,1,Approve
280,0,13381.01,952392.0,939010.99,482811.14,496192.15,0,0,0,0,0,0.0,0.0,0,65.96516643868262,1,Approve
281,1,142489.78,500330.0,357840.22,5098.0,202660.69,0,0,0,0,0,0.0,0.0,0,58.04936102293799,1,Approve
281,0,60685.17,802747.0,742061.83,0.0,60685.17,0,0,0,0,0,0.0,0.0,0,58.97421667352278,1,Approve
281,1,13615650.88,0.0,0.0,30698352.09,44314002.97,0,0,0,0,0,0.0,0.0,3,76.93126778728576,1,Flag
281,0,67423.83,333538.0,266114.17,19306416.79,19373840.62,0,0,0,0,0,0.0,0.0,0,68.35606846901283,1,Approve
281,0,336455.61,885465.0,549009.39,0.0,336455.61,0,0,0,0,0,0.0,0.0,0,59.28069953027432,1,Approve
281,1,34510.95,638439.49,603928.54,379883.43,414394.38,0,0,0,0,0,0.0,0.0,0,63.25427023562468,1,Approve
281,1,261993.06,603928.54,341935.48,6980082.81,7242075.87,0,0,0,0,0,0.0,0.0,0,71.1881876946081,1,Flag
281,1,90341.02,341935.48,251594.47,3268914.06,3359255.07,0,0,0,0,0,0.0,0.0,0,59.11170520048769,1,Approve
281,1,18759763.9,0.0,0.0,18906536.02,37666299.92,0,0,0,0,0,0.0,0.0,3,71.96456305443374,1,Flag
281,1,304587.32,1006241.0,701653.68,0.0,304587.32,0,0,0,0,0,0.0,0.0,0,71.47512310303723,1,Flag
281,0,311773.48,765764.0,453990.52,2629334.98,2941108.46,0,0,0,0,0,0.0,0.0,0,63.05109441697398,1,Approve
281,1,18580807.07,0.0,0.0,24310728.54,42891535.61,0,0,0,0,0,0.0,0.0,3,76.44975854592008,1,Flag
281,1,39725690.2,0.0,0.0,82625297.36,122350987.56,0,0,0,0,0,0.0,0.0,3,83.9422657734746,1,Flag
281,1,18111983.25,0.0,0.0,18500059.33,36612042.57,0,0,0,0,0,0.0,0.0,3,71.75668659574357,1,Flag
281,1,14733965.06,0.0,0.0,15862783.29,30596748.35,0,0,0,0,0,0.0,0.0,3,67.33292264311453,1,Approve
281,0,5866.36,515248.16,509381.8,2092764.23,2098630.59,0,0,0,0,0,0.0,0.0,0,57.55688528010886,1,Approve
281,1,8728960.61,0.0,0.0,14613579.9,23342540.51,0,0,0,0,0,0.0,0.0,3,60.89098732816555,1,Approve
281,1,17772449.45,0.0,0.0,27828669.8,45601119.25,0,0,0,0,0,0.0,0.0,3,77.1265004444114,1,Flag
281,1,37386095.77,0.0,0.0,62136804.08,99522899.85,0,0,0,0,0,0.0,0.0,3,83.343609233399,1,Flag
281,1,8350035.44,0.0,0.0,12024028.16,20374063.6,0,0,0,0,0,0.0,0.0,3,59.649860848389615,1,Approve
281,1,28895882.53,0.0,0.0,31023543.79,59919426.32,0,0,0,0,0,0.0,0.0,3,80.45233359186457,1,Flag
281,1,30583732.28,0.0,0.0,41764582.23,97186852.28,0,0,0,0,0,0.0,0.0,3,82.80461055158364,1,Flag
281,1,204778.86,204778.86,0.0,0.0,0.0,1,0,1,1,1,0.0,204778.86,2,64.36157342929314,1,Approve
281,0,110954.77,1069270.29,958315.52,7676072.58,7787027.36,0,0,0,0,0,0.0,0.0,0,77.28388830962811,1,Flag
281,0,41360.11,958315.52,916955.41,79370.57,120730.67,0,0,0,0,0,0.0,0.0,0,64.59671847594159,1,Approve
281,0,84335.96,364788.52,280452.55,13422774.96,13507110.93,0,0,0,0,0,0.0,0.0,0,65.13704516050119,1,Approve
281,0,26167.45,81580.0,55412.55,23999553.28,24025720.74,0,0,0,0,0,0.0,0.0,0,63.64080312317177,1,Approve
281,0,155159.11,584704.0,429544.89,2163434.51,2318593.62,0,0,0,0,0,0.0,0.0,0,58.28284444675585,1,Approve
281,1,21701961.98,0.0,0.0,31986510.91,53688472.9,0,0,0,0,0,0.0,0.0,3,79.10444827105736,1,Flag
281,1,22570.08,93838.0,71267.92,12272345.62,12294915.69,0,0,0,0,0,0.0,0.0,0,63.792230135475364,1,Approve
281,1,16113881.4,0.0,0.0,150014650.81,166128532.2,0,0,0,0,0,0.0,0.0,3,84.1950368660724,1,Flag
281,0,51192.1,864817.0,813624.9,0.0,51192.1,0,0,0,0,0,0.0,0.0,0,61.328800854204474,1,Approve
281,0,168523.73,234245.39,65721.66,16789236.86,16957760.6,0,0,0,0,0,0.0,0.0,1,59.80901545176001,1,Approve
281,1,225888.91,616113.0,390224.09,9899191.44,10125080.36,0,0,0,0,0,0.0,0.0,0,75.18101071669065,1,Flag
281,0,39797.87,503274.0,463476.13,3101621.44,3141419.31,0,0,0,0,0,0.0,0.0,0,59.20161626560818,1,Approve
281,0,97613.67,698935.0,601321.33,1114711.66,1212325.33,0,0,0,0,0,0.0,0.0,0,58.07968469563707,1,Approve
281,0,108922.06,903339.0,794416.94,47238.59,156160.65,0,0,0,0,0,0.0,0.0,0,61.93187330416066,1,Approve
281,1,11950.57,40678.0,28727.43,10073002.07,10084952.64,0,0,0,0,0,0.0,0.0,0,57.66543390077572,1,Approve
281,1,24838537.77,0.0,0.0,72348314.51,97186852.28,0,0,0,0,0,0.0,0.0,3,83.20867882677695,1,Flag
281,1,15960347.69,0.0,0.0,130580150.82,146540498.51,0,0,0,0,0,0.0,0.0,3,84.1950368660724,1,Flag
281,0,110996.55,504932.0,393935.45,3374956.43,3485952.99,0,0,0,0,0,0.0,0.0,0,58.19608661305416,1,Approve
281,1,119646.37,195033.97,75387.61,9863984.79,9983631.15,0,0,0,0,0,0.0,0.0,1,62.05958013693244,1,Approve
281,1,52042803.47,0.0,0.0,53510364.53,105553167.99,0,0,0,0,0,0.0,0.0,3,83.38967799877315,1,Flag
281,1,13812351.28,0.0,0.0,27992211.49,41804562.77,0,0,0,0,0,0.0,0.0,3,75.90020631706824,1,Flag
281,1,21122955.46,0.0,0.0,26739656.75,47862612.21,0,0,0,0,0,0.0,0.0,3,77.72908214742304,1,Flag
281,1,185218.25,683917.0,498698.75,20693899.96,20879118.2,0,0,0,0,0,0.0,0.0,0,82.09044997123307,1,Flag
281,0,31306.04,883398.0,852091.96,50525.9,81831.94,0,0,0,0,0,0.0,0.0,0,62.447289930285315,1,Approve
281,1,75138.22,384051.66,308913.44,2737451.84,2812590.06,0,0,0,0,0,0.0,0.0,0,59.10056130592929,1,Approve
281,0,99480.51,793365.0,693884.49,0.0,99480.51,0,0,0,0,0,0.0,0.0,0,58.41515018894994,1,Approve
281,1,14986.81,485622.0,470635.19,0.0,14986.81,0,0,0,0,0,0.0,0.0,0,59.77790988746291,1,Approve
281,1,6103729.82,0.0,0.0,20324335.61,26428065.43,0,0,0,0,0,0.0,0.0,3,63.74563702266164,1,Approve
281,1,252295.43,410457.0,158161.57,9437618.2,9689913.63,0,0,0,0,0,0.0,0.0,1,67.34935553303424,1,Approve
281,1,433706.43,597482.0,163775.57,2004091.11,2437797.54,0,0,0,0,0,0.0,0.0,1,59.094281233864216,1,Approve
281,1,57436619.46,0.0,0.0,71731839.82,129168459.28,0,0,0,0,0,0.0,0.0,3,83.75019260239758,1,Flag
281,1,10483850.34,0.0,0.0,12445303.31,22929153.65,0,0,0,0,0,0.0,0.0,3,61.56172488756684,1,Approve
281,1,497734.57,766419.0,268684.43,0.0,497734.57,0,0,0,0,0,0.0,0.0,1,59.209271558689096,1,Approve
281,1,12176636.84,0.0,0.0,13301992.97,25478629.81,0,0,0,0,0,0.0,0.0,3,63.843140979321916,1,Approve
281,1,40639589.17,0.0,0.0,101162974.76,141802563.93,0,0,0,0,0,0.0,0.0,3,84.9260898904576,1,Flag
281,1,133375.47,280372.25,146996.77,5161933.88,5295309.35,0,0,0,0,0,0.0,0.0,0,60.23588677895921,1,Approve
281,1,369586.97,933732.0,564145.03,1892551.23,2262138.19,0,0,0,0,0,0.0,0.0,0,72.5348250029914,1,Flag
281,0,248915.39,499779.0,250863.61,5487150.49,5736065.88,0,0,0,0,0,0.0,0.0,0,57.934988163342545,1,Approve
281,1,24485437.08,0.0,0.0,58743156.9,83228593.97,0,0,0,0,0,0.0,0.0,3,82.93917959354582,1,Flag
281,0,79922.54,778368.0,698445.46,344976.13,424898.66,0,0,0,0,0,0.0,0.0,0,59.210321717794535,1,Approve
281,0,29627.95,775553.0,745925.05,17454.36,47082.31,0,0,0,0,0,0.0,0.0,0,58.5173210335615,1,Approve
281,0,140602.72,301106.0,160503.28,8437001.58,8577604.3,0,0,0,0,0,0.0,0.0,0,57.79982458692475,1,Approve
281,0,264519.37,674826.0,410306.63,4054094.5,4318613.88,0,0,0,0,0,0.0,0.0,0,63.606851247483796,1,Approve
281,0,9043.01,59755.0,50711.99,16628018.29,16637061.3,0,0,0,0,0,0.0,0.0,0,58.1843060416946,1,Approve
281,0,99969.33,774457.0,674487.67,95844.31,195813.64,0,0,0,0,0,0.0,0.0,0,57.61814624619757,1,Approve
281,1,8667898.78,0.0,0.0,15803810.47,24569308.0,0,0,0,0,0,0.0,0.0,3,62.38812560285277,1,Approve
281,1,7473307.68,0.0,0.0,12941273.11,20414580.79,0,0,0,0,0,0.0,0.0,3,58.81192844125087,1,Approve
281,0,34405.82,97516.0,63110.18,16441552.14,16475957.96,0,0,0,0,0,0.0,0.0,0,58.958188005112355,1,Approve
281,1,164615.97,504156.26,339540.29,830204.05,994820.02,0,0,0,0,0,0.0,0.0,0,59.684529576057464,1,Approve
281,0,378850.48,907389.0,528538.52,738073.83,1116924.31,0,0,0,0,0,0.0,0.0,0,62.08055432880323,1,Approve
281,1,5393228.23,5393228.23,0.0,0.0,0.0,1,0,1,1,1,0.0,5393228.23,2,89.17195791477641,1,Flag
281,0,5393228.23,5393228.23,0.0,991276.94,6384505.17,1,0,0,0,0,0.0,0.0,2,70.5350802920742,1,Flag
281,0,188548.1,767859.0,579310.9,6210818.47,6399366.57,0,0,0,0,0,0.0,0.0,0,67.56044134746864,1,Approve
281,1,37383.21,656097.45,618714.25,246194.24,283577.45,0,0,0,0,0,0.0,0.0,0,63.727948352507426,1,Approve
281,0,218152.97,329755.0,111602.03,11517095.27,11735248.24,0,0,0,0,0,0.0,0.0,1,57.32553133684651,1,Approve
281,0,15080.52,990980.0,975899.48,72019.74,87100.25,0,0,0,0,0,0.0,0.0,0,65.62362970437557,1,Approve
281,0,107317.69,975899.48,868581.79,2021392.89,2128710.59,0,0,0,0,0,0.0,0.0,0,70.20498776678029,1,Flag
281,1,349580.96,565698.56,216117.6,454933.25,700386.0,0,0,0,0,0,0.0,0.0,1,57.175540148561915,1,Approve
281,1,103946.31,970133.0,866186.69,317644.46,450819.21,0,0,0,0,0,0.0,0.0,0,70.57706742150624,1,Flag
281,0,104309.78,793639.19,689329.41,3717683.95,3821993.74,0,0,0,0,0,0.0,0.0,0,67.97212793619384,1,Approve
281,0,78099.9,689329.41,611229.51,1253141.47,1331241.37,0,0,0,0,0,0.0,0.0,0,59.30663830764395,1,Approve
281,0,67526.43,795882.0,728355.57,24784.55,92310.97,0,0,0,0,0,0.0,0.0,0,59.508829256856906,1,Approve
281,0,108738.61,902939.18,794200.57,1476365.09,1585103.69,0,0,0,0,0,0.0,0.0,0,66.14727398088219,1,Approve
281,0,157359.63,794200.57,636840.94,161223.95,318583.58,0,0,0,0,0,0.0,0.0,0,57.39543167880877,1,Approve
281,1,282989.01,523315.0,240325.99,220694.0,503683.01,0,0,0,0,0,0.0,0.0,1,57.5975469298094,1,Approve
281,1,10033239.47,0.0,0.0,13392572.55,23425812.03,0,0,0,0,0,0.0,0.0,3,61.981720322688666,1,Approve
281,1,25161783.54,0.0,0.0,28298215.3,53459998.84,0,0,0,0,0,0.0,0.0,3,79.06072102970582,1,Flag
281,0,244482.31,817443.11,572960.81,987006.81,1231489.12,0,0,0,0,0,0.0,0.0,0,60.4554418875769,1,Approve
281,1,153767.71,721508.0,567740.29,0.0,153767.71,0,0,0,0,0,0.0,0.0,0,62.18963464218968,1,Approve
281,1,262348.67,592964.0,330615.33,122238.32,384586.99,0,0,0,0,0,0.0,0.0,0,59.1580169704716,1,Approve
281,0,163213.02,888149.0,724935.98,1372020.11,1651454.76,0,0,0,0,0,0.0,0.0,0,66.05181046983245,1,Approve
281,0,68399.51,953278.0,884878.49,719714.66,788114.17,0,0,0,0,0,0.0,0.0,0,65.96458764709641,1,Approve
281,1,17735332.62,0.0,0.0,31127469.02,48862801.64,0,0,0,0,0,0.0,0.0,3,78.64243138851648,1,Flag
281,1,14571864.72,0.0,0.0,15201534.33,29773399.05,0,0,0,0,0,0.0,0.0,3,67.25249426953918,1,Approve
281,1,9972876.44,0.0,0.0,12124800.01,22097676.45,0,0,0,0,0,0.0,0.0,3,61.06210848356633,1,Approve
281,1,33751577.04,0.0,0.0,35975617.16,69727194.2,0,0,0,0,0,0.0,0.0,3,81.76337603996322,1,Flag
281,1,24666618.17,0.0,0.0,26361036.76,51027654.94,0,0,0,0,0,0.0,0.0,3,78.11952086437105,1,Flag
281,1,1030417.74,1030417.74,0.0,0.0,0.0,1,0,1,1,1,0.0,1030417.74,2,78.35816392960629,1,Flag
281,0,32398.17,900354.0,867955.83,0.0,32398.17,0,0,0,0,0,0.0,0.0,0,62.06911128728661,1,Approve
281,1,34124526.94,0.0,0.0,36612042.57,70736569.52,0,0,0,0,0,0.0,0.0,3,81.80790871698848,1,Flag
281,1,29395971.14,0.0,0.0,48488920.02,77884891.16,0,0,0,0,0,0.0,0.0,3,82.80461055158364,1,Flag
281,0,91009.53,557000.0,465990.47,3390538.61,3481548.14,0,0,0,0,0,0.0,0.0,0,60.3507406075951,1,Approve
281,0,116513.98,785391.0,668877.02,0.0,116513.98,0,0,0,0,0,0.0,0.0,0,57.711485030630925,1,Approve
281,1,26674.04,607547.0,580872.96,526908.14,553582.18,0,0,0,0,0,0.0,0.0,0,62.377241780713874,1,Approve
281,0,259577.88,367367.77,107789.89,12900089.86,13159667.74,0,0,0,0,0,0.0,0.0,1,58.20339451688138,1,Approve
281,1,23058819.42,0.0,0.0,29719681.73,52778501.16,0,0,0,0,0,0.0,0.0,3,78.94792249321583,1,Flag
281,1,22349827.12,0.0,0.0,32623271.81,54973098.93,0,0,0,0,0,0.0,0.0,3,79.1919418519568,1,Flag
281,1,97589.39,812526.0,714936.61,2399.69,99989.08,0,0,0,0,0,0.0,0.0,0,66.0446634082069,1,Approve
281,0,212671.64,50748.0,0.0,47281852.18,47494523.82,0,0,0,0,0,0.0,0.0,3,60.8755435827293,1,Approve
281,0,82046.12,646734.7,564688.58,2899251.42,2981297.54,0,0,0,0,0,0.0,0.0,0,61.91537168244336,1,Approve
281,0,246714.02,826148.0,579433.98,0.0,246714.02,0,0,0,0,0,0.0,0.0,0,57.64297214550217,1,Approve
281,0,122439.0,857743.0,735304.0,0.0,122439.0,0,0,0,0,0,0.0,0.0,0,61.04085452316892,1,Approve
281,0,93694.32,979081.0,885386.68,19793.72,113488.04,0,0,0,0,0,0.0,0.0,0,64.60139775160822,1,Approve
281,1,441892.92,441892.92,0.0,0.0,0.0,1,0,1,1,1,0.0,441892.92,2,72.07803276801694,1,Flag
281,0,133466.87,363956.97,230490.1,8271702.67,8405169.54,0,0,0,0,0,0.0,0.0,0,59.64967899898367,1,Approve
281,0,17887.92,814762.0,796874.08,1000316.01,1018203.93,0,0,0,0,0,0.0,0.0,0,64.2057147846533,1,Approve
281,0,240672.35,803457.0,562784.65,1306190.92,1546863.27,0,0,0,0,0,0.0,0.0,0,61.09456027629421,1,Approve
281,1,2554662.97,2554662.97,0.0,0.0,0.0,1,0,1,1,1,0.0,2554662.97,2,85.19639921788169,1,Flag
281,0,2554662.97,2554662.97,0.0,2399641.18,4954304.15,1,0,0,0,0,0.0,0.0,2,62.577408691249815,1,Approve
281,1,117482.05,509970.0,392487.95,196179.45,313661.5,0,0,0,0,0,0.0,0.0,0,58.931317461300694,1,Approve
281,1,16762204.0,0.0,0.0,18165855.48,34928059.48,0,0,0,0,0,0.0,0.0,3,70.8600144378951,1,Flag
281,1,236330.75,458350.68,222019.92,1669853.52,1906184.27,0,0,0,0,0,0.0,0.0,1,57.11759687367249,1,Approve
281,0,134768.99,933588.36,798819.37,3916363.42,4051132.41,0,0,0,0,0,0.0,0.0,0,71.36510549918253,1,Flag
281,1,15354822.43,0.0,0.0,29616106.09,44970928.52,0,0,0,0,0,0.0,0.0,3,77.33802057273357,1,Flag
